city,deliveryTime,foodType,price,restaurantName
bilaspur,34 MINS,"Thalis, Sweets, South Indian, Combo, Chinese",₹149 FOR TWO,Maosaji-Shrikant verma marg
bilaspur,36 MINS,"Indian, Pizzas",₹300 FOR TWO,PIZZA BOI
bilaspur,32 MINS,"Continental, Beverages",₹300 FOR TWO,BFC
bilaspur,38 MINS,"North Indian, South Indian",₹149 FOR TWO,Paratha House
biharsharif,30 MINS,Chinese,₹150 FOR TWO,Hot Kathmandu Momo & Food Plaza
bilaspur,39 MINS,"Beverages, Chinese, Combo, Fast Food, Italian, Mexican, North Indian, Snacks, So...",₹200 FOR TWO,THE KITCHEN GARDEN
bilaspur,39 MINS,"American, Fast Food, Snacks",₹400 FOR TWO,KFC
bilaspur,41 MINS,"Rajasthani, Indian",₹200 FOR TWO,Marwadi Bhojnalay & Restaurant
bilaspur,37 MINS,"Pizzas, North Indian, Indian, Chinese, Fast Food, Biryani, Snacks",₹200 FOR TWO,Box Office- The Urban Dhaba
bilaspur,32 MINS,"Bakery, Pizzas, Pastas, Beverages",₹149 FOR TWO,CAFFINO
biharsharif,30 MINS,"Snacks, Desserts",₹200 FOR TWO,Cake Shop
biharsharif,30 MINS,"Indian, North Indian, Chinese, Snacks",₹300 FOR TWO,Green Chilly Restaurant
biharsharif,30 MINS,"Desserts, Fast Food",₹200 FOR TWO,Bittu's
biharsharif,30 MINS,"Indian, Chinese, Italian",₹250 FOR TWO,Hiralal & Sons Restaurant
biharsharif,30 MINS,"North Indian, Chinese, Tandoor",₹300 FOR TWO,Elite Briyani Restaurant
bidar,34 MINS,"South Indian, North Indian, Chinese",₹200 FOR TWO,Punjabi Tadka
biharsharif,30 MINS,"Sweets, Snacks",₹100 FOR TWO,New Nalanda Mishthan Bhandar
biharsharif,30 MINS,"Chinese, South Indian, Indian, Sweets",₹200 FOR TWO,Sheetal Chhaya
biharsharif,31 MINS,"Chinese, Indian",₹250 FOR TWO,Food Street
biharsharif,32 MINS,Italian,₹200 FOR TWO,Pizza Ghar
bidar,35 MINS,"South Indian, North Indian",₹150 FOR TWO,Khan Chacha Family Restaurant
bidar,28 MINS,"South Indian, North Indian",₹200 FOR TWO,Veggies Nation
bidar,42 MINS,"Italian, Fast Food",₹200 FOR TWO,Laziz Pizza
bidar,43 MINS,"South Indian, North Indian",₹150 FOR TWO,Rinku Punjabi Restaurant
bidar,39 MINS,"South Indian, North Indian",₹150 FOR TWO,Honey Punjabi Restaurant
bidar,39 MINS,"South Indian, North Indian",₹200 FOR TWO,Shree Siddhi Vinayaka Darhini Udupi Hotel
bidar,35 MINS,Beverages,₹200 FOR TWO,Lassi Stop
bidar,-- MINS,Desserts,₹150 FOR TWO,Kasturi Pan shop
biharsharif,32 MINS,Italian,₹100 FOR TWO,Laziz Pizza
biharsharif,33 MINS,Indian,₹300 FOR TWO,GFC
biharsharif,33 MINS,"Indian, North Indian, Chinese, Snacks, Tandoor",₹200 FOR TWO,Chaska Restaurant
biharsharif,33 MINS,"Fast Food, Indian, Beverages, Pizzas",₹100 FOR TWO,IFC (Indian Fried Chicken)
biharsharif,33 MINS,"Italian, Snacks",₹200 FOR TWO,The Pizza Central
biharsharif,40 MINS,"Indian, Chinese",₹200 FOR TWO,Shagun Family Ac Restaurant
bidar,-- MINS,"South Indian, North Indian",₹250 FOR TWO,Moorthy Darhini udupi Hotel
bidar,-- MINS,"South Indian, North Indian",₹150 FOR TWO,tillu Chatakdar
bidar,-- MINS,Indian,₹250 FOR TWO,Cool Crush Shawarma House
bidar,-- MINS,Desserts,₹200 FOR TWO,Royal Paan Parlour
bidar,-- MINS,"African, Indian",₹150 FOR TWO,Moniginis cakes
bidar,-- MINS,American,₹250 FOR TWO,Monginis
bikaner,29 MINS,"American, Fast Food",₹400 FOR TWO,Wendy's
bikaner,34 MINS,"North Indian, Chinese, Sweets",₹200 FOR TWO,Aggarwal Sweets & Restaurant
bikaner,39 MINS,"North Indian, Sweets",₹150 FOR TWO,Food Expresso
bikaner,50 MINS,"Biryani, Mughlai, North Indian, Kebabs, Hyderabadi, Lucknowi, Andhra, South Indi...",₹400 FOR TWO,Biryani Queen
bikaner,30 MINS,"American, Fast Food",₹350 FOR TWO,Burger King
bikaner,40 MINS,"Sweets, North Indian, Fast Food, South Indian, Chinese, Snacks, Desserts, Bakery",₹500 FOR TWO,Om Sweets & Snacks
bijnor,25 MINS,North Indian,₹200 FOR TWO,Gappu Gol (Thali)
bijnor,25 MINS,Chinese,₹140 FOR TWO,99 - Ninety  Nine
bikaner,37 MINS,"Mughlai, North Indian, Chinese",₹400 FOR TWO,Handi Xpress (DLF Phase 3)
bikaner,56 MINS,North Indian,₹200 FOR TWO,Ramesh Dhaba & Chinar Sweets
bikaner,32 MINS,"North Indian, Chinese, Snacks, Tandoor, Biryani",₹400 FOR TWO,Swaad Kitchen
bikaner,34 MINS,"Chinese, North Indian, Tandoor",₹300 FOR TWO,prince ki choice
bikaner,58 MINS,Indian,₹200 FOR TWO,Jagdish Vaishno Dhaba
bikaner,23 MINS,"North Indian, Home Food, Indian, Desserts",₹200 FOR TWO,Khichdi Aroma
bikaner,41 MINS,South Indian,₹300 FOR TWO,Thalassery Restaurant
bikaner,56 MINS,"North Indian, Chinese, Continental, Italian",₹350 FOR TWO,HR-26 Zaika
bijnor,28 MINS,"North Indian, South Indian, Chinese",₹200 FOR TWO,Avyan's Restaurant
bijnor,28 MINS,Chinese,₹150 FOR TWO,China Town
bijnor,30 MINS,Pizzas,₹400 FOR TWO,Domino's Pizza
bijnor,30 MINS,North Indian,₹200 FOR TWO,Chaudhary Bhojnalaya
bijnor,30 MINS,"Chinese, Mughlai",₹150 FOR TWO,Impression Chaap & Momos (M/s - Impression Restaur
bijnor,34 MINS,Chinese,₹250 FOR TWO,ZAYAKA FOOD
bikaner,28 MINS,"Chinese, Asian, Street Food, Tibetan",₹250 FOR TWO,Syder
bikaner,33 MINS,"North Indian, Chinese, Desserts, Fast Food, South Indian, Sweets",₹450 FOR TWO,Bikanervala
bijnor,34 MINS,"North Indian, South Indian, Chinese",₹200 FOR TWO,Salt N Pepper Family Restaurant
bijnor,34 MINS,"North Indian, Fast Food",₹200 FOR TWO,Impression Restaurant
bijnor,34 MINS,"Desserts, Bakery",₹100 FOR TWO,Unik Cake Bakers
bijnor,35 MINS,"Fast Food, Italian",₹200 FOR TWO,Gappu Gol
bijnor,36 MINS,Pizzas,₹200 FOR TWO,Italian Pizza House
bijnor,38 MINS,Mughlai,₹200 FOR TWO,Al - Baik.com
bijnor,-- MINS,Fast Food,₹100 FOR TWO,Darjeeling Fast Food
bodhan-rural,26 MINS,Biryani,₹200 FOR TWO,T-grill Family Restaurant
bodhan-rural,28 MINS,Biryani,₹200 FOR TWO,Arooma Curries and Biryani Point
bodhan-rural,28 MINS,Fast Food,₹50 FOR TWO,Shiv Foods
bodhan-rural,30 MINS,Biryani,₹250 FOR TWO,New Hi-Tech Restaurant
bodhan-rural,25 MINS,South Indian,₹150 FOR TWO,Jaya Sai Tiffins
bodhan-rural,-- MINS,"Asian, Chinese",₹250 FOR TWO,Asian Bakery & Fast Food Corner
bodhan-rural,-- MINS,South Indian,₹100 FOR TWO,Gayathri Tiffen Center
bodhan-rural,-- MINS,"Indian, Chinese",₹100 FOR TWO,VEDA FAST FOOD Spot
bodhan-rural,-- MINS,"South Indian, Beverages",₹100 FOR TWO,Dolphins Hotel
bodhan-rural,-- MINS,Afghani,₹250 FOR TWO,Nisha Food Corner & Family Restaurant
bodhan-rural,-- MINS,"Arabian, Fast Food, Beverages",₹200 FOR TWO,SNACK N SHAKE
bodhan-rural,-- MINS,Chinese,₹200 FOR TWO,Choice Fast Food
bodhan-rural,-- MINS,Biryani,₹300 FOR TWO,Dhawath Family Restaurant
bokaro,37 MINS,South Indian,₹200 FOR TWO,Mani's Cafe
bokaro,22 MINS,"Indian, Seafood",₹150 FOR TWO,Bharat Hindu Hotel
bokaro,33 MINS,"Indian, Chinese, Tandoor, Biryani",₹200 FOR TWO,Apple Restaurant
bokaro,45 MINS,"Indian, North Indian",₹300 FOR TWO,The Yellow Chilli
bokaro,32 MINS,"Indian, Chinese",₹200 FOR TWO,Aroti Restaurant
bokaro,32 MINS,"Indian, Chinese",₹200 FOR TWO,Shekhar's Restaurant
bokaro,35 MINS,"Sweets, South Indian, North Indian",₹200 FOR TWO,Gopal's
bokaro,38 MINS,"Biryani, North Indian",₹200 FOR TWO,Shahi Darbar - ISM 
bokaro,40 MINS,"Biryani, Chinese, Indian",₹200 FOR TWO,Biryani Street
bokaro,34 MINS,"Indian, Chinese, Pizzas, Continental",₹250 FOR TWO,La - Piazza Restaurant
bokaro,34 MINS,"Beverages, Fast Food, Continental, Pastas, Pizzas",₹200 FOR TWO,Go69 Pizza
bokaro,34 MINS,"Indian, Chinese, Tandoor, Biryani, Fast Food",₹200 FOR TWO,Bhukkad By Punjabi Weds Paratha
bokaro,43 MINS,"Indian, Chinese",₹150 FOR TWO,Yele Foods
bokaro,34 MINS,"Home Food, Healthy Food, Indian",₹150 FOR TWO,Anki_Creations
bokaro,35 MINS,"Biryani, Chinese",₹150 FOR TWO,S K Kolkata Biryani
bokaro,50 MINS,"Chinese, Indian, Beverages, Snacks, Tandoor",₹200 FOR TWO,Thikana Garden Restaurant
bina,25 MINS,Bakery,₹200 FOR TWO,S K Bakery
bina,-- MINS,"Beverages, Indian, Italian",₹250 FOR TWO,Tasse Tee
botad,30 MINS,"North Indian, Gujarati, South Indian",₹150 FOR TWO,Real Taste Restaurant
botad,25 MINS,Fast Food,₹100 FOR TWO,Iskon Restaurant 
botad,-- MINS,Fast Food,₹100 FOR TWO,Pizza Point
bolpur,31 MINS,"Bengali, Chinese, Indian, Tandoor",₹250 FOR TWO,Hotel Rangamati
bolpur,37 MINS,"Biryani, North Indian",₹200 FOR TWO,Kolkata Royal Biryani
bolpur,41 MINS,"Chinese, Indian, Mughlai, Tandoor",₹300 FOR TWO,Flavours Restaurant-Club Central
bolpur,42 MINS,Mughlai,₹150 FOR TWO,Kasturi Biryani
bolpur,-- MINS,"Chinese, Indian",₹200 FOR TWO,Rangamati Garden 
bolpur,-- MINS,North Indian,₹250 FOR TWO,Mache Bhate Bangali
bolpur,-- MINS,North Indian,₹380 FOR TWO,Santiniketan Tourist Lodge
bolpur,-- MINS,"Chinese, Indian, Mughlai, Tandoor",₹300 FOR TWO,Hotel Royal Bengal (Sonajhuri)
bolpur,-- MINS,Bakery,₹150 FOR TWO,The Sugarr & Spice _Bandhgora
bolpur,-- MINS,"Chinese, Indian, Tandoor",₹250 FOR TWO,Lalmati Restaurant
bolpur,-- MINS,"Indian, South Indian",₹200 FOR TWO,The Tamarind
bolpur,-- MINS,Mughlai,₹150 FOR TWO,Kolkata Arsalan Biryani House
bolpur,-- MINS,"Chinese, Indian, South Indian, Tandoor",₹250 FOR TWO,9X9 Restaurant
bolpur,-- MINS,"Biryani, Indian, Salads",₹200 FOR TWO,Kolkata Famous Haji Biryani
bongaigaon,23 MINS,Sweets,₹100 FOR TWO,Moni's Sweets
bongaigaon,24 MINS,"Indian, Chinese",₹300 FOR TWO,Moni's Restaurant
bongaigaon,25 MINS,"Pizzas, American",₹350 FOR TWO,Laziz Pizza
bongaigaon,26 MINS,"Chinese, Indian, Continental",₹300 FOR TWO,Delish Restaurant
bongaigaon,27 MINS,"Beverages, Chinese, Indian",₹150 FOR TWO,CAKE HEAVEN
bongaigaon,27 MINS,"Indian, Italian, Chinese",₹300 FOR TWO,NH-27 KITCHEN
bongaigaon,28 MINS,Indian,₹300 FOR TWO,Jahnabee Regency
bongaigaon,29 MINS,"Chinese, North Indian",₹250 FOR TWO,Hotel Subham
bongaigaon,29 MINS,"Chinese, Mughlai, North Indian",₹300 FOR TWO,Gunjan Restaurant
bongaigaon,31 MINS,"American, Biryani, Indian",₹300 FOR TWO,CHICK BLAST
bongaigaon,33 MINS,"Cafe, Chinese, Continental",₹300 FOR TWO,BREWBAKES CAFE & BISTRO
bongaigaon,33 MINS,"Chinese, Indian",₹140 FOR TWO,DEKA SANG
bongaigaon,33 MINS,"Chinese, North Indian",₹150 FOR TWO,Big Bites
bongaigaon,33 MINS,"Snacks, Sweets",₹20 FOR TWO,ABHIRUCHI SWEETS
bongaigaon,34 MINS,"Biryani, Indian",₹200 FOR TWO,M/S LOLLYWAY
bongaigaon,36 MINS,"Biryani, Chinese, Fast Food, Indian",₹140 FOR TWO,DIKSHAS
budaun,25 MINS,"Fast Food, Italian",₹150 FOR TWO,Pizzafactory (World's Favourite Taste)
budaun,25 MINS,"North Indian, Fast Food, Chinese, Snacks, Beverages, Indian, South Indian, Itali...",₹200 FOR TWO,Chatore
budaun,25 MINS,"Pizzas, Fast Food, Snacks",₹199 FOR TWO,DOMS PIZZERIA AND PASTA
budaun,30 MINS,"North Indian, Fast Food",₹150 FOR TWO,Dawat Restaurant
budaun,25 MINS,"Bakery, Fast Food",₹150 FOR TWO,Bake & Bite
budaun,25 MINS,"North Indian, Indian",₹100 FOR TWO,Shakahari Pavitra Bhojnalaya (Chandrabhan Pandit ji Hotel)
budaun,25 MINS,"North Indian, Arabian",₹150 FOR TWO,The Kohinoor Hotel
budaun,25 MINS,"Italian, Snacks",₹300 FOR TWO,La Pino'Z Pizza
budaun,25 MINS,North Indian,₹100 FOR TWO,Gupta Ji Hotel
budaun,25 MINS,"North Indian, Arabian, Biryani",₹250 FOR TWO,Hotel Shalimar
budaun,25 MINS,"Ice Cream, Desserts",₹300 FOR TWO,Giani
budaun,25 MINS,"Afghani, Mughlai",₹110 FOR TWO,Makhdoomi Hotel
budaun,31 MINS,Mughlai,₹100 FOR TWO,Dehli '6 Foods
budaun,25 MINS,"Italian, Bakery, Fast Food",₹160 FOR TWO,Make My Cake
budaun,28 MINS,Indian,₹110 FOR TWO,New Lawela Restaurant
bongaon,26 MINS,"Indian, Chinese, Biryani",₹250 FOR TWO,Sampriti Hotel And Restaurant
bongaon,26 MINS,"Chinese, Biryani, Indian",₹100 FOR TWO,Rannaghar
bongaon,30 MINS,"Chinese, Mughlai, Biryani",₹200 FOR TWO,Subha Restaurant
bongaon,25 MINS,"Indian, Chinese, Biryani, Mughlai",₹150 FOR TWO,Aviruchi
bongaon,-- MINS,Biryani,₹50 FOR TWO,Golden Arsalan Biryani Point
bongaon,-- MINS,"Bengali, Chinese",₹200 FOR TWO,Cook Love Cheers
bongaon,-- MINS,"Indian, Chinese, Mughlai, Fast Food",₹200 FOR TWO,Sujay Snacks & Hotel
bongaon,-- MINS,Biryani,₹200 FOR TWO,Nibedita Biryani House
bongaon,-- MINS,Fast Food,₹150 FOR TWO,Nibedita Snacks And Restaurant
buldana,-- MINS,"Pizzas, Fast Food",₹200 FOR TWO,MyMate
buldana,-- MINS,Indian,₹300 FOR TWO,Hotel Nangara
buldana,-- MINS,Biryani,₹150 FOR TWO,Om Chicken Biryani Center
buldana,-- MINS,"Snacks, Italian, Fast Food, Cafe",₹200 FOR TWO,Taste N Twist
buldana,-- MINS,"Chinese, Indian, Maharashtrian, Punjabi, South Indian",₹200 FOR TWO,Buldana Urban Residency Club
buldana,-- MINS,"Cafe, Snacks",₹300 FOR TWO,Young Mugs Cafeteria
buldana,-- MINS,"Indian, Biryani",₹400 FOR TWO,Hotel Dawat
buldana,-- MINS,"Chinese, Indian, Maharashtrian, Punjabi",₹250 FOR TWO,Suryoday Dhaba
buldana,-- MINS,"Chinese, Maharashtrian, North Indian, Punjabi",₹250 FOR TWO,Hotel BULDANA  GYMKHANA CLUB 
buldana,-- MINS,Indian,₹200 FOR TWO,Gajanan Refreshments
buldana,-- MINS,"Chinese, Indian, Punjabi",₹300 FOR TWO,Hotel Vijay Garden Restaurant
buldana,-- MINS,"Snacks, Bakery, Desserts",₹400 FOR TWO,Maa-Jagdamba-Bikaner-Sweets
buldana,-- MINS,"Cafe, Snacks",₹250 FOR TWO,The Coffee House and Cafe
buldana,-- MINS,Cafe,₹100 FOR TWO,Shri Cafeteria (Beyond Temptation)
buldana,-- MINS,"Chinese, Fast Food",₹300 FOR TWO,Goodluck Chinese
bundi,29 MINS,"Beverages, Fast Food, Snacks",₹200 FOR TWO,Shakes Affair
bundi,31 MINS,"Beverages, Chinese, Desserts, Fast Food, Italian, North Indian",₹200 FOR TWO,Food Haus
bundi,-- MINS,"Beverages, Chinese, Desserts, Italian, North Indian, South Indian",₹150 FOR TWO,Shiv Shakti Restaurant
bundi,-- MINS,Italian,₹120 FOR TWO,Nakoda Fresh Corner
bundi,-- MINS,"Beverages, Desserts, Fast Food",₹150 FOR TWO,Tapri House
bundi,-- MINS,"Beverages, Cafe, Fast Food, North Indian",₹200 FOR TWO,Meetup Corner
budhwal,35 MINS,North Indian,₹0 FOR TWO,Test_Swiggy Cloud_Menu Faasos
budhwal,35 MINS,Fast Food,₹0 FOR TWO,Test_swiggy Cloud Menu Testing
budhwal,35 MINS,North Indian,₹0 FOR TWO,Test Restaurant 11(MFP)
budhwal,35 MINS,North Indian,₹200 FOR TWO,Spectrum Test Integration VMS(101068)
budhwal,35 MINS,North Indian,₹0 FOR TWO,Swiggy_Test_Cloud_Menu chaayos_Restaurant
budhwal,35 MINS,North Indian,₹0 FOR TWO,Test Restaurant 5(SF-IOS)
budhwal,37 MINS,North Indian,₹0 FOR TWO,Test Restaurant 9(RNG)
budhwal,40 MINS,"Chinese, North Indian, Goan, Andhra",₹110 FOR TWO,Test Restaurant 10(RNG)
budhwal,45 MINS,South Indian,₹500 FOR TWO,Test Restaurant 1(Vendor)
budhwal,-- MINS,"Bengali, Fast Food",₹200 FOR TWO,Cozypos integration VMS
budhwal,-- MINS,"South Indian, North Indian, Nepalese",₹200 FOR TWO,Golivadapav  integration VMS (101073)
budhwal,-- MINS,"Bengali, Fast Food",₹200 FOR TWO,Inresto integration VMS
budhwal,-- MINS,Chinese,₹200 FOR TWO,Urbanpiper integration VMS (Test)
central-goa,30 MINS,Indian,₹400 FOR TWO,Basseraa
central-goa,26 MINS,"Indian, Beverages",₹400 FOR TWO,Navtara Veg Restaurant- Panaji Market
central-goa,26 MINS,Goan,₹400 FOR TWO,The Royal Ruchik- Panaji
central-goa,33 MINS,Indian,₹300 FOR TWO,Rasoi Ghar
central-goa,25 MINS,Indian,₹900 FOR TWO,Sanyog
buxar,25 MINS,"Sweets, Chinese, North Indian",₹200 FOR TWO,Banarashi Sweets & Restaurant
central-goa,42 MINS,"Cafe, Goan",₹300 FOR TWO,Maya Flora
central-goa,33 MINS,Biryani,₹400 FOR TWO,Mehzan Biryani
central-goa,31 MINS,"Snacks, Continental, Beverages",₹200 FOR TWO,MANNPASAND - Taste of Old Delhi
central-goa,23 MINS,"Pizzas, Italian-American, Desserts, Italian, Bakery",₹400 FOR TWO,Cremeux Cafe & Bistro
central-goa,34 MINS,Chinese,₹400 FOR TWO,Chinese Adda
central-goa,26 MINS,"Tibetan, Fast Food, Chinese, Snacks, Continental, Desserts",₹300 FOR TWO,Wow! Momo
buxar,26 MINS,North Indian,₹200 FOR TWO,Kolkata Royal Biryani House
buxar,27 MINS,"Indian, Italian, Chinese",₹220 FOR TWO,Dhaba Cafe
buxar,30 MINS,Fast Food,₹200 FOR TWO,Laziz Pizza
buxar,30 MINS,"Indian, Chinese, South Indian",₹200 FOR TWO,Pahwa Restaurant
buxar,32 MINS,"Indian, Chinese",₹250 FOR TWO,P K Biryani Pot
buxar,32 MINS,"Chinese, South Indian, North Indian",₹300 FOR TWO,Choubara
buxar,36 MINS,North Indian,₹200 FOR TWO,Ravi Family Restaurant
central-goa,30 MINS,"Snacks, Fast Food",₹150 FOR TWO,The Mumbai Canteen
central-goa,30 MINS,"Indian, Chinese",₹500 FOR TWO,Grab Eat
central-goa,32 MINS,"Goan, Tandoor",₹250 FOR TWO,CAFE VRUSHALI
central-goa,26 MINS,Fast Food,₹200 FOR TWO,"Magik Rolls - Gastronut, Panjim"
central-goa,36 MINS,Sindhi,₹300 FOR TWO,Sindhi Kitchen
buxar,39 MINS,North Indian,₹200 FOR TWO,Apsara Restaurant
buxar,-- MINS,"North Indian, South Indian, Punjabi, Chinese, Tandoor",₹200 FOR TWO,Food Villa 
buxar,-- MINS,Sweets,₹200 FOR TWO,Ayush Sweets
buxar,-- MINS,"Desserts, Bakery",₹300 FOR TWO,Makhan Bhog Bakery
buxar,-- MINS,"Indian, Chinese, Snacks, South Indian",₹300 FOR TWO,Vaishnavi Clarks  Inn (The Bridge Restaurant)
buxar,-- MINS,Sweets,₹250 FOR TWO,Badrinarayan Papriwale
buxar,-- MINS,"Sweets, Snacks",₹200 FOR TWO,Sagar Sweets & Chat
burhanpur,30 MINS,"Beverages, Desserts, Ice Cream, Snacks, Sweets",₹200 FOR TWO,Shalimar Dairy And Sweets
burhanpur,31 MINS,"Beverages, Fast Food, Cafe, Chaat, Chinese, Desserts, Ice Cream, Pizzas, South I...",₹100 FOR TWO,Padam Shyam Food Cafe
burhanpur,26 MINS,"North Indian, Chinese, Snacks, Beverages",₹200 FOR TWO,Shri Kishor Garden Restaurant
burhanpur,27 MINS,North Indian,₹150 FOR TWO,Laxmi Mohit Bhojnalay
burhanpur,28 MINS,"North Indian, Chinese",₹200 FOR TWO,Seth Sethani
burhanpur,28 MINS,"North Indian, Chinese, Mughlai",₹200 FOR TWO,Rehmania Family Restaurant
burhanpur,30 MINS,"Fast Food, Cafe, Italian, Pizzas",₹180 FOR TWO,New PepDep Non-Veg Pizza
burhanpur,31 MINS,"Bakery, Desserts",₹200 FOR TWO,Preet Cakes And Bakes
burhanpur,33 MINS,"Biryani, Chinese, Combo, Hyderabadi, Indian, Mughlai",₹180 FOR TWO,Rehan Chicken & Biryani
burhanpur,28 MINS,"Desserts, Beverages, North Indian",₹200 FOR TWO,Kamal Ice Factory
burhanpur,39 MINS,Desserts,₹250 FOR TWO,Vinod Dairy
burhanpur,-- MINS,"Chinese, Snacks",₹150 FOR TWO,Chinese Zone (Jaistambh)
burhanpur,-- MINS,"Indian, Chinese",₹250 FOR TWO,Hotel Panchvatika Garden Restaurant
chalakkudy,25 MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,La Mystica
chalakkudy,25 MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Italian Pizza Hut Family Resturant
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Amul Icecream Parlour
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Apsara Resturant
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Mac N Cheese
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Sansa Grilled and Roasted
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Cafe Malhar
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Kitchen Fresh
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Mister Bakers
chalakkudy,-- MINS,"Indian, Biryani",₹280 FOR TWO,RUCHI HOMEMADE
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,K L Food Palace
chalakkudy,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Cafe Enroute
chandigarh,23 MINS,"Bakery, Beverages, Cafe, Chaat, Desserts, Fast Food, Healthy Food, Home Food, It...",₹250 FOR TWO,Chaayos Meri Wali Chai
chandigarh,30 MINS,"Fast Food, Pizzas, Desserts, Beverages, Combo, American",₹250 FOR TWO,Dominic Pizza( Sector 19)
chandigarh,31 MINS,Bakery,₹250 FOR TWO,National Bakers
chandigarh,28 MINS,"Salads, Healthy Food, Fast Food, Desserts, Continental, Beverages, American",₹200 FOR TWO,Burgrill - Grilling Burgers for India
chandigarh,26 MINS,"South Indian, North Indian, Chinese",₹400 FOR TWO,Sagar Ratna
chandigarh,28 MINS,"North Indian, Chaat, Continental, Chinese, Sweets, Bakery, Thalis, Beverages",₹300 FOR TWO,Sindhi Sweets
chandigarh,28 MINS,North Indian,₹200 FOR TWO,Raj Ambersaria Kulcha and Dhaba
chandigarh,34 MINS,"North Indian, Combo, Chinese, Thalis, Beverages",₹200 FOR TWO,Delhi Special Pranthe Wali Gali
chandigarh,27 MINS,"Fast Food, Beverages, Combo",₹150 FOR TWO,Roll Nation
chandigarh,32 MINS,Fast Food,₹400 FOR TWO,McDonald's
chandigarh,34 MINS,"Street Food, North Indian, Combo",₹250 FOR TWO,Amritsari Kulcha Hub
chandigarh,25 MINS,"North Indian, Chinese",₹300 FOR TWO,China Bazaar
chandigarh,25 MINS,"Healthy Food, North Indian, Salads, Continental",₹300 FOR TWO,O Chicken India - Oil Free Healthy Chicken
chandigarh,23 MINS,"North Indian, Salads",₹100 FOR TWO,Agra Parantha Bhandaar
chandigarh,28 MINS,North Indian,₹300 FOR TWO,Lahori Dhaba
chandigarh,34 MINS,"North Indian, Healthy Food, Biryani, Beverages",₹800 FOR TWO,Fabcafe By Fabindia
charkhi-dadri,-- MINS,Pizzas,₹200 FOR TWO,Toll pizza
charkhi-dadri,-- MINS,"Pizzas, Fast Food, Snacks",₹200 FOR TWO,Pizza & Burger Bell
charkhi-dadri,-- MINS,"North Indian, Sweets",₹200 FOR TWO,Kadian Sweets
charkhi-dadri,-- MINS,North Indian,₹200 FOR TWO,URBAN DESI
charkhi-dadri,-- MINS,"North Indian, Snacks, Ice Cream, Beverages",₹250 FOR TWO,TUSHAR RESTAURANT
bulandshahr,27 MINS,"North Indian, Indian, Tandoor, Salads",₹100 FOR TWO,Choudhary Shudh Bhojnalya
charkhi-dadri,-- MINS,"Pizzas, Fast Food, Snacks",₹200 FOR TWO,Pizza Hub
charkhi-dadri,-- MINS,"Pizzas, Ice Cream",₹200 FOR TWO,Jai Vadilal Ice Cream Shop & FastFood Point
bulandshahr,25 MINS,"North Indian, Tandoor, Salads",₹150 FOR TWO,Bansal Family Restaurant
bulandshahr,25 MINS,"North Indian, Snacks",₹150 FOR TWO,Gulshan Hotel
bulandshahr,26 MINS,Italian,₹200 FOR TWO,The Pizza Box
bulandshahr,33 MINS,"Pizzas, American, Snacks",₹150 FOR TWO,Mud Oven Pizza Cafe
bulandshahr,38 MINS,"North Indian, Chinese, Tandoor, Beverages",₹200 FOR TWO,HEY FOODIES !
bulandshahr,40 MINS,Indian,₹150 FOR TWO,Al Rashid Hotel
bulandshahr,34 MINS,"Pizzas, Italian, Fast Food, Pastas",₹150 FOR TWO,Da Pizza Makers
bulandshahr,37 MINS,"Chinese, Italian, American",₹150 FOR TWO,Asia Pizza Hut
bulandshahr,25 MINS,"Snacks, Fast Food, Beverages, Mughlai, Use Code BF75 to Avail",₹150 FOR TWO,Tandy's Chicken
bulandshahr,25 MINS,"Thalis, North Indian, Punjabi, Tandoor",₹150 FOR TWO,Food Combo's
bulandshahr,41 MINS,"Pizzas, Italian-American, Pastas, Snacks, Beverages, Fast Food, Ice Cream",₹150 FOR TWO,U.S Pizza
bulandshahr,44 MINS,"North Indian, Chinese, Tandoor, Punjabi, Pizzas, Pastas, Thalis, Desserts, Sweet...",₹200 FOR TWO,Blue Moon Hotel
bulandshahr,44 MINS,"Tandoor, Chinese, Beverages",₹250 FOR TWO,Chaupati Restaurant
bulandshahr,37 MINS,"North Indian, Chinese, Tandoor, South Indian, Punjabi, Sweets, Mughlai, Thalis",₹200 FOR TWO,Alka Motel
bulandshahr,69 MINS,"Indian, Kebabs, Snacks",₹200 FOR TWO,Tandoori Cafe
chalisgaon,25 MINS,North Indian,₹100 FOR TWO,Anapurna restaurant
chalisgaon,25 MINS,Chinese,₹150 FOR TWO,Eagle Chinese
