city,deliveryTime,foodType,price,restaurantName
jalpaiguri,26 MINS,"Desserts, Fast Food",₹200 FOR TWO,Tom Yum @ 129
jamnagar,-- MINS,"Chinese, Punjabi, Biryani, Tandoor, North Indian",₹150 FOR TWO,Speed Food Parcel
jamnagar,-- MINS,"South Indian, Fast Food, North Indian, Chinese, Biryani, Gujarati, Punjabi, Beve...",₹200 FOR TWO,New Pooja Fast Food
jamnagar,-- MINS,Fast Food,₹150 FOR TWO,Chatkazz
jalpaiguri,28 MINS,"Indian, Tandoor",₹200 FOR TWO,Golpo-Desi Kadhai
jalpaiguri,25 MINS,"Fast Food, Chinese",₹200 FOR TWO,Golpo-Little China
jalpaiguri,25 MINS,Fast Food,₹0 FOR TWO,The Nirvana Fast Food Centre
jalpaiguri,25 MINS,South Indian,₹200 FOR TWO,Kattappa Taste Of South
jamshedpur,49 MINS,"Indian, Chinese, Biryani, Tandoor, Combo",₹300 FOR TWO,The Hungry Bird
jamnagar,-- MINS,"Fast Food, Snacks, Chinese, Beverages",₹150 FOR TWO,Tea Post
jamnagar,-- MINS,"Fast Food, Beverages",₹150 FOR TWO,Nisha Fash Food
jamnagar,-- MINS,"Beverages, Chinese, Fast Food, Italian",₹200 FOR TWO,Frankilicious Cafe
jamnagar,-- MINS,"American, Italian, Pizzas, Desserts",₹400 FOR TWO,PIZZABURST
jamnagar,-- MINS,"Fast Food, Snacks",₹100 FOR TWO,Kanabhai Ragdawala
jalpaiguri,25 MINS,Continental,₹150 FOR TWO,Golpo-Burg On
jalpaiguri,25 MINS,"Thalis, Indian",₹150 FOR TWO,Susadhu Food Home Delivery
jalpaiguri,25 MINS,South Indian,₹200 FOR TWO,Golpo-Anna's Kitchen
jamshedpur,36 MINS,"Indian, Chinese",₹249 FOR TWO,Junction Restaurant
jamshedpur,37 MINS,Indian,₹200 FOR TWO,Pappu Restaurant
jamshedpur,49 MINS,"Indian, Biryani, Chinese, Continental, Tandoor, North Indian",₹400 FOR TWO,QUEST REGENCY
jamnagar,-- MINS,"Chinese, Fast Food, Italian, Punjabi, South Indian",₹150 FOR TWO,Bansi Restaurant
jamnagar,-- MINS,Fast Food,₹100 FOR TWO,Poha King
jamnagar,-- MINS,"Biryani, Indian",₹250 FOR TWO,Matavaa's Biryani
jalpaiguri,25 MINS,"North Indian, Bengali, Chinese",₹200 FOR TWO,Cherish Food Zone
jamshedpur,29 MINS,"Indian, Chinese",₹199 FOR TWO,SAGAR RESTAURANT
jamshedpur,41 MINS,"Biryani, Chinese, Indian",₹200 FOR TWO,Pappu Hotel
jamshedpur,33 MINS,"Indian, Chinese, Tandoor, Continental, North Indian",₹400 FOR TWO,Hotel Ganga Regency
jamnagar,-- MINS,"Chinese, Fast Food, Indian, Punjabi",₹200 FOR TWO,Janki Refreshments
jamnagar,-- MINS,"Desserts, Ice Cream",₹150 FOR TWO,Rajwadi Ice-Cream & Gola
jamshedpur,31 MINS,"American, Fast Food, Snacks",₹400 FOR TWO,KFC
jamshedpur,32 MINS,"Pizzas, Pastas",₹300 FOR TWO,Chicago Pizza
jamshedpur,34 MINS,"Kebabs, Tandoor, Indian",₹200 FOR TWO,Kathi Junction
jamshedpur,36 MINS,"Indian, Tandoor, Chinese, Fast Food",₹200 FOR TWO,Tandoori Wala
jhalawar,-- MINS,"Sweets, Snacks",₹200 FOR TWO,Khandelwal Mishthan Bhandar
jamnagar,-- MINS,"Fast Food, Pastas, Pizzas",₹200 FOR TWO,Food lover's
jamshedpur,37 MINS,"Biryani, Chinese, Tandoor, Indian, North Indian, Healthy Food, Beverages, Seafoo...",₹199 FOR TWO,Zaika Darbar
jamshedpur,32 MINS,"Indian, Chinese",₹400 FOR TWO,Saffron
jamshedpur,33 MINS,Indian,₹350 FOR TWO,Jiva Hotel
jamshedpur,39 MINS,"Indian, Chinese, Tandoor, South Indian",₹200 FOR TWO,The Satkar Hotel
jaunpur,32 MINS,Pizzas,₹149 FOR TWO,Pizza Xpress
jhalawar,-- MINS,"Afghani, Biryani, North Indian",₹200 FOR TWO,Hyderabadi Corner
jhalawar,-- MINS,Mughlai,₹150 FOR TWO,Exotic Grill & Gravy
jhalawar,-- MINS,"North Indian, Punjabi",₹200 FOR TWO,Punjabi Tadka
jhalawar,-- MINS,Fast Food,₹100 FOR TWO,AB Restaurant
jhalawar,-- MINS,"Afghani, Biryani, Hyderabadi, Indian",₹200 FOR TWO,Bagdadi Nonveg Family Restaurant
jamshedpur,45 MINS,Snacks,₹200 FOR TWO,CRAZY PAKODA
jaunpur,25 MINS,"American, Beverages, Pastas, Italian",₹250 FOR TWO,Lapinoz Pizza
jaunpur,25 MINS,"Biryani, Combo, Mughlai",₹300 FOR TWO,TandooriWala
jaunpur,28 MINS,"Arabian, Chinese, Indian",₹300 FOR TWO,Red Chilli Restaurant
jaunpur,29 MINS,Fast Food,₹149 FOR TWO,City Burger 
jhalawar,-- MINS,"North Indian, South Indian, Punjabi",₹200 FOR TWO,Rupali Dhani
jhalawar,-- MINS,"Fast Food, Chinese, Pizzas",₹200 FOR TWO,Chaska Food Corner
jhalawar,-- MINS,"Indian, Chinese, Snacks",₹150 FOR TWO,Mr. Parantha
jhalawar,-- MINS,"Bakery, Pizzas",₹200 FOR TWO,Delight Bakers
jhalawar,-- MINS,"Chinese, Continental, South Indian",₹200 FOR TWO,Zindagi Jhalawar
jhalawar,-- MINS,"Fast Food, Italian, North Indian",₹200 FOR TWO,Hr Foods
jaunpur,29 MINS,North Indian,₹149 FOR TWO,Indian Curries .
jaunpur,30 MINS,"Chinese, North Indian, Fast Food",₹200 FOR TWO,Fire & Flare Cafe & Lounge
jaunpur,31 MINS,"Italian, Fast Food, Chinese",₹150 FOR TWO,Oregano Food For Friends
jaunpur,31 MINS,"Tandoor, Chinese, Mughlai, North Indian",₹250 FOR TWO,Maugi Murga
jaunpur,33 MINS,"Arabian, Chinese, North Indian, South Indian",₹250 FOR TWO,Chatori Restaurant
jaunpur,34 MINS,Chinese,₹149 FOR TWO,Desi Chinese .
jaunpur,36 MINS,"Fast Food, Afghani",₹150 FOR TWO,Qfc Quality Fried Chicken
jhalawar,-- MINS,"Chinese, American, Indian, Italian",₹300 FOR TWO,INDIANA CAFE AND RESTAURANT
jhansi,39 MINS,"Pizzas, Fast Food",₹200 FOR TWO,PIZZA FACTORY & FOOD
jaunpur,-- MINS,Bakery,₹150 FOR TWO,Simply Superb
jaunpur,-- MINS,"Biryani, Mughlai, Pizzas",₹300 FOR TWO,Nonveg Fest Restaurant
jhansi,33 MINS,"Fast Food, Pizzas",₹350 FOR TWO,Pizza Hut
jhansi,36 MINS,"North Indian, Mughlai, Seafood, Biryani, Desserts, Kebabs",₹300 FOR TWO,UBQ by Barbeque Nation
jhansi,34 MINS,North Indian,₹250 FOR TWO,LA' CHEF By K3 Club Residency
jhansi,27 MINS,"Biryani, Fast Food",₹150 FOR TWO,The Chacha's Biryani
jhansi,34 MINS,Bakery,₹550 FOR TWO,Nataraj sarovar Portico
jhansi,38 MINS,"North Indian, Mughlai, Chinese",₹500 FOR TWO,UB's Restaurant - Sunrise Hotel
jhansi,38 MINS,"North Indian, Mughlai, Seafood, Biryani, Desserts, Kebabs",₹600 FOR TWO,Barbeque Nation
jhansi,31 MINS,"North Indian, Biryani, Snacks",₹150 FOR TWO,Aditya Foods Elight
jhansi,40 MINS,Fast Food,₹100 FOR TWO,Happy Momos
jhansi,40 MINS,"North Indian, Thalis, Chinese",₹200 FOR TWO,Non-Veg Ka Badshah
jhansi,39 MINS,"Biryani, North Indian, Rajasthani",₹200 FOR TWO,Khan chaccha Non-Veg
jhansi,43 MINS,North Indian,₹200 FOR TWO,Karrem's Nonveg
jhansi,36 MINS,"Pizzas, Fast Food, Chinese",₹300 FOR TWO,Pizza king
jhansi,42 MINS,"Biryani, North Indian, Beverages",₹200 FOR TWO,Quality Veg & Nonveg Dhaba
jhansi,37 MINS,"North Indian, South Indian, Chinese, Fast Food",₹100 FOR TWO,Nizam'S Biryani & Nonveg
jhunjhunu,-- MINS,"Desserts, Fast Food",₹200 FOR TWO,1 Point 5 Street Cake 'n' Cafe
jhunjhunu,-- MINS,North Indian,₹200 FOR TWO,Lazeez Thali Sagar Jhunjhunu
jhunjhunu,-- MINS,North Indian,₹200 FOR TWO,Laziz Restaurant
jhunjhunu,-- MINS,Desserts,₹200 FOR TWO,Khana Khajana Sweet Corner
jhunjhunu,-- MINS,North Indian,₹200 FOR TWO,Khana Khajana Restaurent
jhunjhunu,-- MINS,"North Indian, Fast Food",₹200 FOR TWO,Jem hotel and restaurant
jhunjhunu,-- MINS,"Desserts, Fast Food",₹200 FOR TWO,Dinesh Bakery and Sweet Home
jhunjhunu,-- MINS,Fast Food,₹200 FOR TWO,Roll stick
jhunjhunu,-- MINS,"Beverages, Desserts, Chaat",₹200 FOR TWO,The Cake Tower
jhunjhunu,-- MINS,Indian,₹0 FOR TWO,SHARA'S DRY FRUITS
jhunjhunu,-- MINS,Fast Food,₹120 FOR TWO,Burger House
jhunjhunu,-- MINS,"North Indian, Fast Food",₹200 FOR TWO,Deep waterpool & restro
jind,26 MINS,"Indian, Chinese",₹150 FOR TWO,Vishvas Bhojanalaya
jhunjhunu,-- MINS,Fast Food,₹150 FOR TWO,Wrapstick
jind,29 MINS,"Chinese, Indian",₹150 FOR TWO,KRISHNA RESTAURANT
jind,25 MINS,"Ice Cream, Snacks, Beverages",₹150 FOR TWO,bittu ice cream
jodhpur,-- MINS,"Bakery, Fast Food",₹200 FOR TWO,Tom And Jerry Fast Food And Bakery
jorhat,44 MINS,"Chinese, Fast Food, North Indian, American",₹200 FOR TWO,Yaaro Ka Adda
junagadh,-- MINS,Gujarati,₹200 FOR TWO,Patel Restaurant & Dinning Hall
jind,26 MINS,"Ice Cream, Beverages, Snacks",₹100 FOR TWO,Dua Ice Cream
jind,32 MINS,"Pizzas, Italian, Beverages, Fast Food",₹200 FOR TWO,da prince pizza
jodhpur,-- MINS,Indian,₹250 FOR TWO,masala darbar
jodhpur,-- MINS,North Indian,₹250 FOR TWO,Ghani Panchayti
jodhpur,-- MINS,"Beverages, Fast Food, North Indian",₹150 FOR TWO,HOTANDCOLD
jorhat,31 MINS,"Chinese, North Indian, South Indian, Tandoor",₹200 FOR TWO,Food Affair
jorhat,39 MINS,"North Indian, Chinese, American, Bakery",₹100 FOR TWO,Belle Amies Gar-Ali
junagadh,-- MINS,"Beverages, Desserts, Combo",₹159 FOR TWO,Chamunda Lassi Shop
junagadh,-- MINS,"Desserts, Bakery, Snacks",₹150 FOR TWO,Ashok Baker's and Cake Shop
junagadh,-- MINS,Beverages,₹100 FOR TWO,Jalaram Juice And Cold Drinks
jind,31 MINS,"Pizzas, Italian, Chinese, Continental, Pastas, Beverages, South Indian",₹150 FOR TWO,Hungerzhub
jind,33 MINS,"Pizzas, Italian, Pastas, Continental, Beverages",₹200 FOR TWO,8 SLICES
jodhpur,-- MINS,Fast Food,₹250 FOR TWO,Kirush Cafe and Restaurant
jorhat,42 MINS,"Street Food, Chinese, Fast Food",₹200 FOR TWO,Divine Dining Tarajan
jorhat,39 MINS,"Chinese, North Indian, Tandoor",₹180 FOR TWO,Chill Park
jorhat,26 MINS,"Mughlai, Biryani",₹200 FOR TWO,Biryani Express
jorhat,31 MINS,"Chinese, Fast Food",₹200 FOR TWO,Break Time
jorhat,26 MINS,Chinese,₹150 FOR TWO,The Maggi Factory
junagadh,-- MINS,"Chinese, North Indian, Punjabi, Fast Food, Combo",₹200 FOR TWO,Pandeyji Parcel Point
junagadh,-- MINS,"Biryani, Chinese, Mughlai, Fast Food, Beverages, Combo",₹190 FOR TWO,Sabrin Restaurant
junagadh,-- MINS,"Chinese, Punjabi",₹190 FOR TWO,Hunter's Parcel Point
jind,28 MINS,"North Indian, Tandoor, Snacks",₹250 FOR TWO,SGF - Spice Grill Flame
jind,33 MINS,"North Indian, Chinese, Tandoor",₹200 FOR TWO,Shahi Mahal Restaurant
jind,24 MINS,"Indian, North Indian",₹150 FOR TWO,Radhe Bhojanalya
jind,41 MINS,"Pizzas, Italian, Pastas, Fast Food",₹150 FOR TWO,DA PIZZA HUB- DRDA
jind,37 MINS,"North Indian, Biryani, Pastas, Beverages, Tandoor, Ice Cream",₹200 FOR TWO,Dhawan Bhojanalya & Ice Cream Parlour
jodhpur,-- MINS,"North Indian, Chinese",₹400 FOR TWO,Rudraksh- Chase the Flavours
jodhpur,-- MINS,"Cafe, North Indian",₹200 FOR TWO,Ob La Di Cafe
jodhpur,-- MINS,"Beverages, Fast Food, North Indian",₹200 FOR TWO,Wrap And Go
jodhpur,-- MINS,Fast Food,₹200 FOR TWO,FNF cafe & fast food
jodhpur,-- MINS,North Indian,₹250 FOR TWO,SRB Heritage
jorhat,32 MINS,Assamese,₹250 FOR TWO,Chouka
jorhat,26 MINS,Chinese,₹200 FOR TWO,The Great Indian Tandoor Factory
jorhat,26 MINS,"Assamese, Chinese, North Indian",₹200 FOR TWO,Dichang
jorhat,41 MINS,"Chinese, North Indian, Fast Food",₹200 FOR TWO,Hello Foodies
junagadh,-- MINS,"Beverages, Mughlai, Combo, Snacks",₹160 FOR TWO,Janta Parcel Point
junagadh,-- MINS,"Chinese, Fast Food, Punjabi",₹170 FOR TWO,Red Chili's Restaurants
junagadh,-- MINS,"South Indian, Fast Food",₹130 FOR TWO,Lijjat Pawbhaji
junagadh,-- MINS,Bakery,₹120 FOR TWO,Kailash Bakery
junagadh,-- MINS,"Fast Food, South Indian",₹150 FOR TWO,Utsav Restaurant & Fast Food
jind,41 MINS,"Chinese, Indian, Snacks",₹150 FOR TWO,Food Of Choice
jind,38 MINS,"North Indian, Chinese, Snacks, Beverages",₹300 FOR TWO,Hotel Jp Gold
jind,35 MINS,"North Indian, Chinese, Snacks, Beverages, Tandoor",₹200 FOR TWO,Olive Kitchen By Abhinandan Hotel
jind,42 MINS,"Indian, Tandoor, Chinese, North Indian, Snacks",₹200 FOR TWO,Mannat Family Restaurant
jodhpur,-- MINS,Bakery,₹300 FOR TWO,R K Flowers N Cakes
jodhpur,-- MINS,"Sweets, South Indian",₹250 FOR TWO,Mishri Lal Mishthan Bhandar
jodhpur,-- MINS,Desserts,₹200 FOR TWO,New Fresh And Pure Ice Creams
jorhat,42 MINS,"Chinese, Continental",₹400 FOR TWO,Beijing Banquet and Kai & Chai
jorhat,27 MINS,"Chinese, Indian, Fast Food",₹200 FOR TWO,Gabbar Kitchen
jorhat,35 MINS,Chinese,₹400 FOR TWO,Fat Belly
kadapa,38 MINS,Chinese,₹200 FOR TWO,ChopstiX
junagadh,-- MINS,Gujarati,₹150 FOR TWO,Patel Parotha House
junagadh,-- MINS,"Chinese, Gujarati",₹400 FOR TWO,Click Hotel
junagadh,-- MINS,"North Indian, Fast Food",₹200 FOR TWO,Utsav Restaurant
kadapa,32 MINS,"North Indian, Tandoor, South Indian",₹400 FOR TWO,Hotel Maharaja
kadapa,35 MINS,"Arabian, Biryani, Chinese, Fast Food, North Indian, Tandoor",₹350 FOR TWO,Hotel Shahi Darbar
kadapa,33 MINS,"North Indian, Tandoor, Biryani",₹200 FOR TWO,KBC Kitchen
kadapa,36 MINS,Biryani,₹200 FOR TWO,Food nation
kadapa,37 MINS,Biryani,₹450 FOR TWO,Rayalaseema Spice Family Restaurant
kadapa,29 MINS,Biryani,₹200 FOR TWO,Tasty Fried Chicken
kadapa,43 MINS,"American, Fast Food, Snacks",₹400 FOR TWO,KFC
kadapa,32 MINS,Biryani,₹300 FOR TWO,Rayachoty Rajadhani family restaurant
kadapa,36 MINS,"European, Italian",₹150 FOR TWO,Yummy Fried Chicken
kadapa,36 MINS,Biryani,₹300 FOR TWO,Arabian kinghts
kadapa,31 MINS,"Desserts, Sweets, Beverages",₹300 FOR TWO,Kwality Walls Frozen Dessert and Ice Cream Shop
kadapa,44 MINS,American,₹300 FOR TWO,Five Star Chicken
kadapa,35 MINS,"North Indian, South Indian",₹300 FOR TWO,Chillies Food Paradise
kadapa,49 MINS,"Snacks, Pizzas, Arabian",₹200 FOR TWO,Naidu Pizza & Burger Wala
kadapa,37 MINS,"Desserts, Sweets, Beverages",₹200 FOR TWO,LASSI AT S.A.K
kadiri,-- MINS,"Biryani, North Indian, South Indian",₹300 FOR TWO,Sannidhi Resturant
kadiri,-- MINS,American,₹200 FOR TWO,YFC(Yummy Fried Chicken)
kadiri,-- MINS,Beverages,₹150 FOR TWO,Star Cool Drinks
kadiri,-- MINS,"Pizzas, Snacks, Beverages",₹400 FOR TWO,TFC (TASTY FOOD COURT)
kadiri,-- MINS,"North Indian, Andhra, Biryani",₹400 FOR TWO,Hotel Vikas
kadiri,-- MINS,"Biryani, South Indian",₹250 FOR TWO,Sangeetha Family Resturant
kadiri,-- MINS,"Asian, Chinese",₹250 FOR TWO,"Thanvi Grand, The Rich Dining"
kadiri,-- MINS,Biryani,₹200 FOR TWO,Hotel Aishwarya
kadiri,-- MINS,Pizzas,₹200 FOR TWO,PIZZA HUB
kakinada,35 MINS,"Biryani, North Indian, Chinese",₹300 FOR TWO,Hyggee Multicuisine Restaurant
kakinada,33 MINS,"Biryani, Chinese, North Indian",₹200 FOR TWO,F - Square ( Container Restaurant )
kakinada,28 MINS,"Beverages, Fast Food",₹250 FOR TWO,Lassi N Cafe
kakinada,28 MINS,"American, Pastas",₹200 FOR TWO,The Queen's Chef
kakinada,41 MINS,"South Indian, Thalis",₹200 FOR TWO,AROMA - An Authentic South Indian Breakfast and Thaali
kakinada,39 MINS,"Biryani, North Indian, Chinese, South Indian, Tandoor",₹200 FOR TWO,Hello Kitchen
kakinada,37 MINS,"Indian, Chinese, Biryani",₹250 FOR TWO,Sri NVR food court
kalaburagi,30 MINS,Pizzas,₹400 FOR TWO,Domino's Pizza
kakinada,30 MINS,Indian,₹200 FOR TWO,THE SHAWARMA COMPANY
kakinada,23 MINS,"Ice Cream, Juices, European",₹250 FOR TWO,shakes  bites
kakinada,29 MINS,"Ice Cream, Desserts, Fast Food",₹200 FOR TWO,Roll Over
kalaburagi,47 MINS,Beverages,₹150 FOR TWO,Lassi Magic
kalaburagi,39 MINS,"Chinese, North Indian, Mughlai, Italian",₹300 FOR TWO,Biso-Citrus Hotel
kalaburagi,48 MINS,Beverages,₹200 FOR TWO,Frozen Moments Hotspot
kakinada,29 MINS,"Chinese, Fast Food",₹150 FOR TWO,Madhu Sri Fast Foods
kakinada,34 MINS,"Beverages, Fast Food",₹250 FOR TWO,The London shakes
kakinada,37 MINS,"Fast Food, Pizzas",₹350 FOR TWO,Pizza Hut
kalaburagi,50 MINS,North Indian,₹200 FOR TWO,Vistara Restaurant
kalaburagi,41 MINS,"South Indian, North Indian",₹250 FOR TWO,Moghal Darbar Family And Garden Restaurant
kalaburagi,49 MINS,"Biryani, North Indian",₹320 FOR TWO,Jagdamba Maratha Khanawali Chaddi Hotel
kakinada,35 MINS,"North Indian, Mughlai, Seafood, Biryani, Desserts, Kebabs",₹600 FOR TWO,Barbeque Nation
kakinada,28 MINS,"Cafe, Beverages",₹150 FOR TWO,Friend's Cappuccino Cafe
kakinada,30 MINS,Pizzas,₹400 FOR TWO,Domino's Pizza
kaithal,30 MINS,"Indian, Chinese, Snacks",₹399 FOR TWO,LAKHANPAL RESTAURANT
kalaburagi,42 MINS,Indian,₹200 FOR TWO,Shivaji Maratha Restaurant (Kanavali)
kalaburagi,46 MINS,"North Indian, Chinese",₹200 FOR TWO,4 Seasons
kalaburagi,42 MINS,"Chinese, Mughlai",₹200 FOR TWO,Subhan Hotel
kalaburagi,41 MINS,Healthy Food,₹200 FOR TWO,Anand hotels Davangere Benne Doose
kalaburagi,47 MINS,"Bakery, Ice Cream, Desserts",₹150 FOR TWO,Milky Way Express Icecream & Fast Food
kaithal,31 MINS,"Pizzas, Fast Food, Italian",₹200 FOR TWO,Deffaxi Pizza
kaithal,29 MINS,"Indian, Chinese, Fast Food, Beverages",₹299 FOR TWO,Bells Fast Food
kaithal,37 MINS,Indian,₹200 FOR TWO,PIZZA STUDIO
kaithal,36 MINS,"Pizzas, Italian, Fast Food, Beverages",₹200 FOR TWO,Pizza Gorilla
kaithal,31 MINS,"North Indian, South Indian, Fast Food",₹299 FOR TWO,A2S RESTAURANT
kaithal,36 MINS,Fast Food,₹200 FOR TWO,Brijwasi chaat Bhandar
kalaburagi,45 MINS,Beverages,₹200 FOR TWO,Cafe D Lite
kalaburagi,41 MINS,Biryani,₹250 FOR TWO,Kalaburagi Birayani House
kalaburagi,47 MINS,"Indian, Chinese",₹200 FOR TWO,New Hallimane
kalady,-- MINS,"South Indian, Chinese",₹200 FOR TWO,Hotel Aryaas
kaithal,31 MINS,"Fast Food, Chinese, Italian",₹200 FOR TWO,Grill N Chill
kaithal,30 MINS,Pizzas,₹400 FOR TWO,Domino's Pizza
kaithal,31 MINS,Fast Food,₹200 FOR TWO,Icy spice food club
kaithal,31 MINS,"Indian, Chinese, Italian, Tandoor, Continental",₹300 FOR TWO,Vegetarian Village Restaurant
kaithal,30 MINS,Fast Food,₹200 FOR TWO,Virmani Fast food
kamareddy,-- MINS,"North Indian, Biryani",₹240 FOR TWO,S.V Biryani Point
kalady,-- MINS,South Indian,₹200 FOR TWO,Dosa Hub
kalady,-- MINS,Chinese,₹300 FOR TWO,Angamaly Daba
kalady,-- MINS,Beverages,₹200 FOR TWO,Mythri Homely Food
kalady,-- MINS,"Beverages, Desserts, Biryani",₹200 FOR TWO,Red Bubble Cafe
kalady,-- MINS,"South Indian, Arabian",₹200 FOR TWO,Badariya
kaithal,30 MINS,North Indian,₹300 FOR TWO,Sardar Ji Ka Dhaba
kaithal,31 MINS,North Indian,₹200 FOR TWO,Gulati dhaba
kaithal,31 MINS,"Snacks, Fast Food, North Indian",₹150 FOR TWO,Hungry Folks
kaithal,28 MINS,North Indian,₹200 FOR TWO,Sardar ji Da A-1 Dhaba
kamareddy,-- MINS,"Desserts, Sweets, Beverages",₹260 FOR TWO,Maa Bakery
kamareddy,-- MINS,Biryani,₹300 FOR TWO,"Gulf Romansiah mandi & Biryani Restaurant,Shawarma"
kamareddy,-- MINS,American,₹300 FOR TWO,Honey Bees
kamareddy,-- MINS,South Indian,₹140 FOR TWO,Sri Kaveri Udupi Hotel
kamareddy,-- MINS,"South Indian, Biryani",₹240 FOR TWO,Radhika Family Mess
kamareddy,-- MINS,South Indian,₹120 FOR TWO,Sri laxmi Narsimha Mess & Curry Point
kalady,-- MINS,Chinese,₹400 FOR TWO,Gee Bee cafe (Halal food)
kalady,-- MINS,"South Indian, Chinese",₹199 FOR TWO,Paris Hotel
kalady,-- MINS,"Indian, Chinese",₹150 FOR TWO,Hotel Emirates
kalady,-- MINS,"South Indian, Kerala",₹200 FOR TWO,Aryaas
kalady,-- MINS,Indian,₹300 FOR TWO,CHEF MANTHRA
kamareddy,-- MINS,"Asian, Chinese",₹70 FOR TWO,New Sri Sai Fast Food centre
kamareddy,-- MINS,"Asian, Chinese",₹200 FOR TWO,Indian Spicy Fast Food
kamareddy,-- MINS,Snacks,₹240 FOR TWO,Shawarma Food Point
kamareddy,-- MINS,"Desserts, Sweets, Beverages",₹140 FOR TWO,Sunny Bakery
kamareddy,-- MINS,"South Indian, North Indian, Chinese",₹240 FOR TWO,Tasty Fast Food
kamareddy,-- MINS,Biryani,₹200 FOR TWO,New Bawarchi restaurant
kamareddy,-- MINS,South Indian,₹100 FOR TWO,Kishor Curry & Rotipoint
kalady,-- MINS,"South Indian, North Indian, Chinese, Arabian",₹200 FOR TWO,Tiffany
kanker,-- MINS,Beverages,₹100 FOR TWO,Heera Fruits & Juice Corner
kamareddy,-- MINS,"South Indian, North Indian, Chinese",₹398 FOR TWO,Hotel samanya palace
kanker,-- MINS,North Indian,₹200 FOR TWO,Hotel Jaihind and Restaurant
kanker,-- MINS,"Chinese, Fast Food",₹150 FOR TWO,Satyam Pav Bhaji
kanker,-- MINS,Kebabs,₹200 FOR TWO,Jisan Chicken Roste
kanchrapara,25 MINS,"Biryani, Chinese, Indian, South Indian, Tandoor",₹250 FOR TWO,Panchu Gopal Dey's Food Plaza
kanchrapara,26 MINS,Bakery,₹250 FOR TWO,Master Bake Confectionery
kanchrapara,27 MINS,"American, Fast Food, Snacks",₹400 FOR TWO,KFC
kanchrapara,32 MINS,"Indian, Chinese",₹200 FOR TWO,THE BOLLYFOOD
kanchrapara,35 MINS,"Bengali, Chinese",₹150 FOR TWO,The Kitchen
kanchrapara,35 MINS,"Chinese, Snacks",₹300 FOR TWO,Dron
kanchrapara,39 MINS,Chinese,₹120 FOR TWO,Momo Fiesta
kanchrapara,39 MINS,Sweets,₹50 FOR TWO,Raja Sweet
kanchrapara,40 MINS,Fast Food,₹150 FOR TWO,Loknath Restaurant
kanchrapara,40 MINS,"Chinese, Fast Food, North Indian",₹200 FOR TWO,Diamond Hotel & Restaurant
kanchrapara,42 MINS,North Indian,₹300 FOR TWO,DAKSHINI RESTAURANT
kanchrapara,42 MINS,"Fast Food, Chinese",₹250 FOR TWO,Cafe & Chinese
kanchrapara,42 MINS,"Bengali, Mughlai, North Indian",₹550 FOR TWO,Royal hut
kanchrapara,46 MINS,"Beverages, Biryani, Chinese, Fast Food, Indian",₹300 FOR TWO,Let's Eat
kanchrapara,47 MINS,"Snacks, Fast Food",₹300 FOR TWO,Burger Queen
kanchrapara,52 MINS,"Chinese, Indian",₹300 FOR TWO,Mogojastro
kannur,-- MINS,"South Indian, Indian",₹300 FOR TWO,COOL LAND RESTAURANT
kannur,-- MINS,"American, Continental",₹350 FOR TWO,CAFFE OLGUTZ
kannur,-- MINS,"Desserts, Indian",₹250 FOR TWO,NAZ RESTAURANT
kannur,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Hang out
kannur,-- MINS,"Bakery, Pizzas",₹200 FOR TWO,Kabooz Bakes
kannur,-- MINS,"Continental, European, Fast Food",₹350 FOR TWO,SAHIBS GRILL KITCHEN
kannur,-- MINS,"Kerala, Desserts, Beverages",₹200 FOR TWO,Swad
kannur,-- MINS,"Arabian, Desserts, Beverages",₹200 FOR TWO,Marmaris
kannur,-- MINS,"Mediterranean, Cafe",₹400 FOR TWO,Turkwise
kanpur,42 MINS,"Chinese, Mughlai, North Indian, Sweets, Desserts, Beverages",₹250 FOR TWO,Chingari Family Restaurant
kannur,-- MINS,"Chinese, Thai",₹350 FOR TWO,BEIJING WOK
kannur,-- MINS,"American, Desserts, Beverages",₹300 FOR TWO,U.S Pizza
kanpur,41 MINS,"Fast Food, Chinese, Continental, Desserts, Tandoor, Pizzas, Beverages",₹250 FOR TWO,The Cockpit Cafe
kanpur,43 MINS,"Italian, Chinese, American, Snacks",₹200 FOR TWO,Mr.Kebab
kanpur,41 MINS,"North Indian, Thalis, Indian",₹250 FOR TWO,Jai Siya Ram
kannur,-- MINS,Chinese,₹350 FOR TWO,MRA RESTAURANT AND BAKERY
kannur,-- MINS,"Indian, Chinese",₹300 FOR TWO,Kannur Dakshin
kannur,-- MINS,Continental,₹250 FOR TWO,Westind burgers
kanpur,48 MINS,"Fast Food, Pizzas, Chinese, Beverages",₹200 FOR TWO,The Bhukkad Cafe
kanpur,30 MINS,Pizzas,₹400 FOR TWO,Domino's Pizza
kanpur,39 MINS,"Pizzas, Fast Food, Snacks, Beverages, Desserts",₹250 FOR TWO,Mughal Paradise
kannur,-- MINS,"South Indian, Indian",₹300 FOR TWO,MASCOT BEACH RESORT
kanyakumari,-- MINS,Beverages,₹150 FOR TWO,Zam Zam Fresh Juice
kanpur,41 MINS,Snacks,₹150 FOR TWO,AL Baik Chaman Ganj (The Taste Of Middle East)
kanyakumari,-- MINS,"South Indian, North Indian, Chinese",₹150 FOR TWO,Hotel KIWI Veg
